movieId,title,genres,imdbId,tmdbId,url,rating_count,rating_avg
66665,Away We Go (2009),Comedy|Drama|Romance,1176740,19255,http://www.imdb.com/title/tt1176740/,4,3.5
66744,"Divo, Il (2008)",Drama,1023490,8832,http://www.imdb.com/title/tt1023490/,2,4
66783,Friday the 13th (2009),Horror,0758746,13207,http://www.imdb.com/title/tt0758746/,2,3
66785,"Good, the Bad, the Weird, The (Joheunnom nabbeunnom isanghannom) (2008)",Action|Adventure|Comedy|Western,0901487,15067,http://www.imdb.com/title/tt0901487/,5,3.8
66798,"Pink Panther 2, The (2009)",Adventure|Comedy|Mystery,0838232,15159,http://www.imdb.com/title/tt0838232/,2,2.75
66915,Rock-A-Doodle (1991),Adventure|Animation|Children|Musical,0102802,20421,http://www.imdb.com/title/tt0102802/,1,2
66934,Dr. Horrible's Sing-Along Blog (2008),Comedy|Drama|Musical|Sci-Fi,1227926,14301,http://www.imdb.com/title/tt1227926/,24,3.9166666666666665
66943,"Cottage, The (2008)",Comedy|Crime|Horror|Thriller,0465430,13849,http://www.imdb.com/title/tt0465430/,2,4.25
67087,"I Love You, Man (2009)",Comedy,1155056,16538,http://www.imdb.com/title/tt1155056/,17,3.5294117647058822
67168,Dance of the Dead (2008),Adventure|Comedy|Horror,0926063,13094,http://www.imdb.com/title/tt0926063/,1,3.5
67186,"Haunting in Connecticut, The (2009)",Horror|Thriller,0492044,18781,http://www.imdb.com/title/tt0492044/,2,2.5
67193,Duplicity (2009),Crime|Romance|Thriller,1135487,16558,http://www.imdb.com/title/tt1135487/,1,2.5
67197,Knowing (2009),Action|Drama|Mystery|Sci-Fi|Thriller,0448011,13811,http://www.imdb.com/title/tt0448011/,9,2.8333333333333335
67255,"Girl with the Dragon Tattoo, The (Män som hatar kvinnor) (2009)",Crime|Drama|Mystery|Thriller,1132620,15472,http://www.imdb.com/title/tt1132620/,25,3.94
67267,Sunshine Cleaning (2008),Comedy|Drama,0862846,13090,http://www.imdb.com/title/tt0862846/,4,3.375
67295,Kung Fu Panda: Secrets of the Furious Five (2008),Action|Animation|Children|Comedy,1287845,15854,http://www.imdb.com/title/tt1287845/,4,2.875
67361,Echelon Conspiracy (2009),Action|Mystery|Thriller,1124039,16325,http://www.imdb.com/title/tt1124039/,1,2
67408,Monsters vs. Aliens (2009),Animation|Sci-Fi|IMAX,0892782,15512,http://www.imdb.com/title/tt0892782/,8,3.25
67508,"Baader Meinhof Komplex, Der (2008)",Action|Crime|Drama|Thriller,0765432,6968,http://www.imdb.com/title/tt0765432/,1,4
67534,Big Stan (2007),Comedy,0490086,13161,http://www.imdb.com/title/tt0490086/,2,2.75
67618,Strictly Sexual (2008),Comedy|Drama|Romance,0494277,13808,http://www.imdb.com/title/tt0494277/,1,5
67665,Anvil! The Story of Anvil (2008),Documentary|Musical,1157605,18094,http://www.imdb.com/title/tt1157605/,2,3.75
67695,Observe and Report (2009),Action|Comedy,1197628,16991,http://www.imdb.com/title/tt1197628/,4,2.625
67734,Adventureland (2009),Comedy|Drama,1091722,16614,http://www.imdb.com/title/tt1091722/,15,3.3333333333333335
67788,Confessions of a Shopaholic (2009),Comedy|Romance,1093908,20048,http://www.imdb.com/title/tt1093908/,4,3.5
67799,The Butterfly Effect 3: Revelations (2009),Drama|Fantasy|Sci-Fi|Thriller,1234541,16258,http://www.imdb.com/title/tt1234541/,1,0.5
67888,Man on the Flying Trapeze (1935),Comedy,0026676,55773,http://www.imdb.com/title/tt0026676/,1,4.5
67923,"Fast & Furious (Fast and the Furious 4, The) (2009)",Action|Crime|Drama|Thriller,1013752,13804,http://www.imdb.com/title/tt1013752/,10,3.25
67997,In the Loop (2009),Comedy,1226774,19833,http://www.imdb.com/title/tt1226774/,5,4.3
68073,Pirate Radio (2009),Comedy|Drama,1131729,18947,http://www.imdb.com/title/tt1131729/,5,3.4
68135,17 Again (2009),Comedy|Drama,0974661,16996,http://www.imdb.com/title/tt0974661/,10,3.55
68157,Inglourious Basterds (2009),Action|Drama|War,0361748,16869,http://www.imdb.com/title/tt0361748/,88,4.136363636363637
68159,State of Play (2009),Crime|Drama|Thriller,0473705,16995,http://www.imdb.com/title/tt0473705/,3,4
68194,"Damned United, The (2009)",Drama,1226271,21641,http://www.imdb.com/title/tt1226271/,2,4.25
68205,Crank: High Voltage (2009),Action|Comedy|Crime,1121931,15092,http://www.imdb.com/title/tt1121931/,8,2.9375
68237,Moon (2009),Drama|Mystery|Sci-Fi|Thriller,1182345,17431,http://www.imdb.com/title/tt1182345/,32,3.96875
68269,"Young Victoria, The (2009)",Drama|Romance,0962736,18320,http://www.imdb.com/title/tt0962736/,2,4.25
68319,X-Men Origins: Wolverine (2009),Action|Sci-Fi|Thriller,0458525,2080,http://www.imdb.com/title/tt0458525/,26,2.8653846153846154
68347,Sin Nombre (2009),Crime|Drama|Thriller,1127715,21191,http://www.imdb.com/title/tt1127715/,1,4
68358,Star Trek (2009),Action|Adventure|Sci-Fi|IMAX,0796366,13475,http://www.imdb.com/title/tt0796366/,59,3.864406779661017
68444,"Great Buck Howard, The (2008)",Comedy,0460810,16279,http://www.imdb.com/title/tt0460810/,1,3.5
68480,Flatfoot on the Nile (Piedone d'Egitto) (1980),Action|Comedy|Crime,0079718,11160,http://www.imdb.com/title/tt0079718/,1,1.5
68486,Red Cliff Part II (Chi Bi Xia: Jue Zhan Tian Xia) (2009),Action|Drama|War,1326972,15384,http://www.imdb.com/title/tt1326972/,3,4
68522,Earth (2007),Documentary,0393597,10946,http://www.imdb.com/title/tt0393597/,1,3.5
68536,Stanley Kubrick: A Life in Pictures (2001),Documentary,0278736,30416,http://www.imdb.com/title/tt0278736/,1,4
68552,Crossing Over (2009),Drama,0924129,15577,http://www.imdb.com/title/tt0924129/,1,2
68554,Angels & Demons (2009),Crime|Drama|Mystery|Thriller,0808151,13448,http://www.imdb.com/title/tt0808151/,17,3.264705882352941
68597,Scorpio (1973),Action|Drama|Thriller,0070653,42738,http://www.imdb.com/title/tt0070653/,1,4
68600,Balls Out: Gary the Tennis Coach (2009),Comedy,0787470,14141,http://www.imdb.com/title/tt0787470/,1,2
68650,Powder Blue (2009),Drama,1032819,17740,http://www.imdb.com/title/tt1032819/,1,2
68659,Fanboys (2009),Adventure|Comedy|Drama,0489049,13532,http://www.imdb.com/title/tt0489049/,8,2.875
68791,Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller,0438488,534,http://www.imdb.com/title/tt0438488/,18,3.25
68793,Night at the Museum: Battle of the Smithsonian (2009),Action|Comedy|IMAX,1078912,18360,http://www.imdb.com/title/tt1078912/,10,3.1
68835,Were the World Mine (2008),Adventure|Fantasy|Musical|Romance,0476991,19375,http://www.imdb.com/title/tt0476991/,1,3.5
68848,"Brothers Bloom, The (2008)",Adventure|Comedy|Crime|Romance,0844286,21755,http://www.imdb.com/title/tt0844286/,3,4.333333333333333
68872,Paisan (Paisà) (1946),Drama|War,0038823,8429,http://www.imdb.com/title/tt0038823/,1,4
68886,I Do: How to Get Married and Stay Single (Prête-moi ta main) (2006),Comedy|Romance,0478724,19955,http://www.imdb.com/title/tt0478724/,1,4
68932,"Soloist, The (2009)",Drama|Musical,0821642,17332,http://www.imdb.com/title/tt0821642/,2,3.5
68945,Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei) (1997),Action|Animation|Mystery|Sci-Fi,0169880,21832,http://www.imdb.com/title/tt0169880/,2,4
68952,Drag Me to Hell (2009),Comedy|Horror,1127180,16871,http://www.imdb.com/title/tt1127180/,6,3.75
68954,Up (2009),Adventure|Animation|Children|Drama,1049413,14160,http://www.imdb.com/title/tt1049413/,105,4.004761904761905
68959,Fullmetal Alchemist the Movie: Conqueror of Shamballa (Gekijô-ban hagane no renkinjutsushi: Shanbara wo yuku mono) (2005),Action|Adventure|Animation|Drama,0485323,14003,http://www.imdb.com/title/tt0485323/,2,2.75
69069,Fired Up (2009),Comedy,1083456,17927,http://www.imdb.com/title/tt1083456/,6,3.5833333333333335
69118,In the Electric Mist (2009),Drama|Mystery,0910905,13975,http://www.imdb.com/title/tt0910905/,1,1.5
69122,"Hangover, The (2009)",Comedy|Crime,1119646,18785,http://www.imdb.com/title/tt1119646/,76,3.6315789473684212
69131,Killshot (2008),Action|Crime|Drama|Thriller,0443559,16164,http://www.imdb.com/title/tt0443559/,1,2.5
69134,Antichrist (2009),Drama|Fantasy,0870984,17609,http://www.imdb.com/title/tt0870984/,5,3.8
69140,Sweeney Todd (2006),Crime|Drama|Horror|Thriller,0479760,37924,http://www.imdb.com/title/tt0479760/,1,4
69211,Boy Eats Girl (2005),Comedy|Horror,0415679,27134,http://www.imdb.com/title/tt0415679/,1,5
69224,Marius and Jeanette (Marius et Jeannette) (1997),Comedy|Drama|Romance,0119620,64968,http://www.imdb.com/title/tt0119620/,1,4
69227,Ernest Rides Again (1993),Children|Comedy,0106827,34300,http://www.imdb.com/title/tt0106827/,1,1
69251,Special (2006),Drama|Fantasy,0479162,13856,http://www.imdb.com/title/tt0479162/,1,3.5
69275,Dead Snow (Død snø) (2009),Action|Adventure|Comedy|Horror,1278340,14451,http://www.imdb.com/title/tt1278340/,4,4.25
69278,Land of the Lost (2009),Action|Adventure|Comedy|Sci-Fi,0457400,18162,http://www.imdb.com/title/tt0457400/,7,3.2142857142857144
69304,Imagine That (2009),Comedy|Drama|Fantasy,0780567,19724,http://www.imdb.com/title/tt0780567/,1,4
69306,"Taking of Pelham 1 2 3, The (2009)",Crime|Drama|Thriller,1111422,18487,http://www.imdb.com/title/tt1111422/,6,3.1666666666666665
69394,"Stoning of Soraya M., The (2008)",Crime|Drama,1277737,33409,http://www.imdb.com/title/tt1277737/,1,4.5
69406,"Proposal, The (2009)",Comedy|Romance,1041829,18240,http://www.imdb.com/title/tt1041829/,16,3.5
69436,Year One (2009),Adventure|Comedy,1045778,17610,http://www.imdb.com/title/tt1045778/,7,2.7857142857142856
69453,"Land That Time Forgot, The (1975)",Adventure|Sci-Fi,0073260,27085,http://www.imdb.com/title/tt0073260/,2,1.5
69469,Garfield's Pet Force (2009),Animation,1389762,19508,http://www.imdb.com/title/tt1389762/,1,5
69481,"Hurt Locker, The (2008)",Action|Drama|Thriller|War,0887912,12162,http://www.imdb.com/title/tt0887912/,34,4.0588235294117645
69495,Breakfast with Scot (2007),Drama|Romance,0910847,16240,http://www.imdb.com/title/tt0910847/,1,3.5
69516,"Limits of Control, The (2009)",Crime|Drama|Film-Noir,1135092,8284,http://www.imdb.com/title/tt1135092/,2,2.75
69524,Raiders of the Lost Ark: The Adaptation (1989),Action|Adventure|Thriller,0772251,62128,http://www.imdb.com/title/tt0772251/,3,4.333333333333333
69526,Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi|IMAX,1055369,8373,http://www.imdb.com/title/tt1055369/,20,2.425
69529,Home (2009),Documentary,1014762,62320,http://www.imdb.com/title/tt1014762/,2,4.5
69604,Whatever Works (2009),Comedy|Romance,1178663,19265,http://www.imdb.com/title/tt1178663/,2,3
69606,Ghosts of Girlfriends Past (2009),Comedy|Fantasy|Romance,0821640,12556,http://www.imdb.com/title/tt0821640/,3,2.5
69640,Public Enemies (2009),Crime|Drama|Thriller,1152836,11322,http://www.imdb.com/title/tt1152836/,9,3.0555555555555554
69644,Ice Age: Dawn of the Dinosaurs (2009),Action|Adventure|Animation|Children|Comedy|Romance,1080016,8355,http://www.imdb.com/title/tt1080016/,14,2.607142857142857
69654,Prison Break: The Final Break (2009),Action|Drama|Thriller,1131748,176241,http://www.imdb.com/title/tt1131748/,1,3.5
69685,Daria: Is It College Yet? (2002),Animation|Comedy,0285627,24232,http://www.imdb.com/title/tt0285627/,1,1
69712,My Sister's Keeper (2009),Drama,1078588,10024,http://www.imdb.com/title/tt1078588/,1,4
69720,Hood of Horror (2006),Comedy|Drama|Horror,0475298,15423,http://www.imdb.com/title/tt0475298/,1,4.5
69746,Watchmen: Tales of the Black Freighter (2009),Action|Adventure|Animation|Horror,1295071,16440,http://www.imdb.com/title/tt1295071/,1,3.5
69757,(500) Days of Summer (2009),Comedy|Drama|Romance,1022603,19913,http://www.imdb.com/title/tt1022603/,42,3.6666666666666665
69784,Brüno (Bruno) (2009),Comedy,0889583,18480,http://www.imdb.com/title/tt0889583/,10,3.65
69805,"Librarian, The: The Curse of the Judas Chalice (2008)",Action|Adventure|Fantasy,1146438,14728,http://www.imdb.com/title/tt1146438/,2,3.75
69844,Harry Potter and the Half-Blood Prince (2009),Adventure|Fantasy|Mystery|Romance|IMAX,0417741,767,http://www.imdb.com/title/tt0417741/,58,3.8879310344827585
69849,Roots (1977),Drama|War,0075572,67479,http://www.imdb.com/title/tt0075572/,3,3.1666666666666665
69860,Eichmann (2007),Drama|War,0901481,14687,http://www.imdb.com/title/tt0901481/,1,5
69904,Open Water 2: Adrift (2006),Drama|Thriller,0470055,9592,http://www.imdb.com/title/tt0470055/,1,2.5
69951,"Imaginarium of Doctor Parnassus, The (2009)",Drama|Fantasy,1054606,8054,http://www.imdb.com/title/tt1054606/,16,3.8125
69953,9to5: Days in Porn (a.k.a. 9 to 5: Days in Porn) (2008),Documentary,1278293,19929,http://www.imdb.com/title/tt1278293/,1,3.5
69988,Humpday (2009),Comedy,1334537,23720,http://www.imdb.com/title/tt1334537/,1,2.5
70015,Polytechnique (2009),Crime|Drama,1194238,22302,http://www.imdb.com/title/tt1194238/,1,1.5
70159,Orphan (2009),Drama|Horror|Mystery|Thriller,1148204,21208,http://www.imdb.com/title/tt1148204/,4,3
70183,"Ugly Truth, The (2009)",Comedy|Drama|Romance,1142988,20943,http://www.imdb.com/title/tt1142988/,12,3.6666666666666665
70206,"Collector, The (2009)",Crime|Horror|Thriller,0844479,21407,http://www.imdb.com/title/tt0844479/,1,3.5
70208,"Perfect Getaway, A (2009)",Horror|Thriller,0971209,12403,http://www.imdb.com/title/tt0971209/,1,4
70286,District 9 (2009),Mystery|Sci-Fi|Thriller,1136608,17654,http://www.imdb.com/title/tt1136608/,65,3.776923076923077
70293,Julie & Julia (2009),Comedy|Drama|Romance,1135503,24803,http://www.imdb.com/title/tt1135503/,12,2.9583333333333335
70301,Obsessed (2009),Crime|Drama|Thriller,1198138,17335,http://www.imdb.com/title/tt1198138/,1,3.5
70305,Race to Witch Mountain (2009),Adventure|Children|Fantasy|Sci-Fi|Thriller,1075417,13836,http://www.imdb.com/title/tt1075417/,2,3.5
70334,Hannah Montana: The Movie (2009),Comedy|Drama|Musical|Romance,1114677,18126,http://www.imdb.com/title/tt1114677/,1,3.5
70336,G.I. Joe: The Rise of Cobra (2009),Action|Adventure|Sci-Fi|Thriller,1046173,14869,http://www.imdb.com/title/tt1046173/,8,2.625
70361,12 Rounds (2009),Action|Thriller,1160368,17134,http://www.imdb.com/title/tt1160368/,3,3
70451,Max Manus (2008),Action|Drama|War,1029235,13752,http://www.imdb.com/title/tt1029235/,1,5
70492,Winds of the Wasteland (1936),Western,0028510,40743,http://www.imdb.com/title/tt0028510/,1,3.5
70521,Lost in Austen (2008),Drama|Fantasy|Romance|Sci-Fi,1117666,19422,http://www.imdb.com/title/tt1117666/,3,3.6666666666666665
70533,Evangelion: 1.0 You Are (Not) Alone (Evangerion shin gekijôban: Jo) (2007),Action|Animation|Sci-Fi,0923811,15137,http://www.imdb.com/title/tt0923811/,3,3.8333333333333335
70545,"Deal, The (2008)",Comedy,0848281,11115,http://www.imdb.com/title/tt0848281/,1,2
70565,"Goods: Live Hard, Sell Hard, The (2009)",Comedy,1092633,19905,http://www.imdb.com/title/tt1092633/,4,3.625
70599,"Time Traveler's Wife, The (2009)",Drama|Romance|Sci-Fi,0452694,24420,http://www.imdb.com/title/tt0452694/,5,3.9
70637,I Can't Think Straight (2007),Drama|Romance,0830570,31216,http://www.imdb.com/title/tt0830570/,1,4
70641,Miss March (2009),Comedy,1151922,19556,http://www.imdb.com/title/tt1151922/,3,2.8333333333333335
70663,"I Love You, Beth Cooper (2009)",Comedy|Romance,1032815,19840,http://www.imdb.com/title/tt1032815/,1,2.5
70687,Paper Heart (2009),Comedy|Documentary|Drama|Romance,1331064,25183,http://www.imdb.com/title/tt1331064/,2,2.75
70697,G-Force (2009),Action|Adventure|Children|Fantasy,0436339,19585,http://www.imdb.com/title/tt0436339/,1,3.5
70703,Christopher Columbus: The Discovery (1992),Adventure,0103962,41682,http://www.imdb.com/title/tt0103962/,1,2
70708,Tetro (2009),Drama|Mystery,0964185,11928,http://www.imdb.com/title/tt0964185/,1,4.5
70728,Bronson (2009),Action|Comedy|Drama|Thriller,1172570,18533,http://www.imdb.com/title/tt1172570/,3,3.8333333333333335
70862,It Might Get Loud (2008),Documentary,1229360,22492,http://www.imdb.com/title/tt1229360/,2,3.75
70932,My Life in Ruins (2009),Comedy,0865559,23049,http://www.imdb.com/title/tt0865559/,1,2
70946,Troll 2 (1990),Fantasy|Horror,0105643,26914,http://www.imdb.com/title/tt0105643/,3,3.5
70984,Taking Woodstock (2009),Comedy,1127896,26320,http://www.imdb.com/title/tt1127896/,3,3
70990,If These Walls Could Talk (1996),Drama,0116607,35203,http://www.imdb.com/title/tt0116607/,1,2.5
70994,Halloween II (2009),Horror|Thriller,1311067,24150,http://www.imdb.com/title/tt1311067/,3,3
71033,"Secret in Their Eyes, The (El secreto de sus ojos) (2009)",Crime|Drama|Mystery|Romance|Thriller,1305806,25376,http://www.imdb.com/title/tt1305806/,7,3.857142857142857
71057,9 (2009),Adventure|Animation|Sci-Fi,0472033,12244,http://www.imdb.com/title/tt0472033/,14,3.642857142857143
71106,Frequently Asked Questions About Time Travel (2009),Comedy|Sci-Fi,0910554,22494,http://www.imdb.com/title/tt0910554/,5,3.6
71108,"White Ribbon, The (Das weiße Band) (2009)",Drama|Mystery,1149362,37903,http://www.imdb.com/title/tt1149362/,1,4.5
71129,Green Lantern: First Flight (2009),Action|Adventure|Animation|Fantasy|Sci-Fi,1384590,17445,http://www.imdb.com/title/tt1384590/,1,3.5
71131,"Most Hated Family in America, The (2007)",Documentary,1000764,63581,http://www.imdb.com/title/tt1000764/,2,4.5
71135,Pandorum (2009),Horror|Sci-Fi|Thriller,1188729,19898,http://www.imdb.com/title/tt1188729/,5,3.4
71147,Death of a Cyclist (Muerte de un ciclista) (1955),Drama,0048394,72083,http://www.imdb.com/title/tt0048394/,1,3
71156,"Men Who Stare at Goats, The (2009)",Action|Comedy|Drama,1234548,10313,http://www.imdb.com/title/tt1234548/,9,3.388888888888889
71160,"Hunt For Gollum, The (2009)",Action|Adventure|Fantasy,1323925,17632,http://www.imdb.com/title/tt1323925/,1,3
71205,Jennifer's Body (2009),Comedy|Horror|Sci-Fi|Thriller,1131734,19994,http://www.imdb.com/title/tt1131734/,2,1
71211,"Informant!, The (2009)",Comedy|Crime|Drama|Thriller,1130080,11323,http://www.imdb.com/title/tt1130080/,3,3.6666666666666665
71248,Extract (2009),Comedy,1225822,12569,http://www.imdb.com/title/tt1225822/,2,2
71252,"Final Destination, The (Final Destination 4) (Final Destination in 3-D, The) (2009)",Horror|Thriller,1144884,19912,http://www.imdb.com/title/tt1144884/,3,2.6666666666666665
71254,Gamer (2009),Action|Sci-Fi|Thriller,1034032,18501,http://www.imdb.com/title/tt1034032/,7,3.4285714285714284
71264,Cloudy with a Chance of Meatballs (2009),Animation|Children|Fantasy|IMAX,0844471,22794,http://www.imdb.com/title/tt0844471/,17,3.5294117647058822
71268,Tyler Perry's I Can Do Bad All by Myself (2009),Comedy|Drama,1385912,26367,http://www.imdb.com/title/tt1385912/,1,5
71282,"Food, Inc. (2008)",Documentary,1286537,18570,http://www.imdb.com/title/tt1286537/,8,3.6875
71302,Attack of the 50 Foot Woman (1958),Comedy|Sci-Fi,0051380,18724,http://www.imdb.com/title/tt0051380/,1,4.5
71304,Thirst (Bakjwi) (2009),Drama|Horror,0762073,22536,http://www.imdb.com/title/tt0762073/,3,4
71327,Bright Star (2009),Drama|Romance,0810784,29963,http://www.imdb.com/title/tt0810784/,1,3.5
71341,Blood Creek (a.k.a. Town Creek) (2009),Horror,0450336,30685,http://www.imdb.com/title/tt0450336/,1,3
71379,Paranormal Activity (2009),Horror|Thriller,1179904,23827,http://www.imdb.com/title/tt1179904/,5,3.4
71429,World's Greatest Dad (2009),Comedy|Drama,1262981,20178,http://www.imdb.com/title/tt1262981/,2,3
71438,Still Walking (Aruitemo aruitemo) (2008),Drama,1087578,25050,http://www.imdb.com/title/tt1087578/,1,1
71453,"Blood of the Beasts (Sang des bêtes, Le) (1949)",Documentary|Drama,0041842,91262,http://www.imdb.com/title/tt0041842/,1,4
71462,"Cove, The (2009)",Documentary,1313104,23128,http://www.imdb.com/title/tt1313104/,4,4.25
71464,"Serious Man, A (2009)",Comedy|Drama,1019452,12573,http://www.imdb.com/title/tt1019452/,11,3.227272727272727
71466,City Island (2009),Comedy|Drama,1174730,28053,http://www.imdb.com/title/tt1174730/,1,4
71468,Ink (2009),Action|Fantasy|Sci-Fi,1071804,24869,http://www.imdb.com/title/tt1071804/,1,3.5
71484,Metropia (2009),Animation|Sci-Fi,0985058,36800,http://www.imdb.com/title/tt0985058/,1,2.5
71494,"Haunted World of El Superbeasto, The (2009)",Action|Animation|Comedy|Horror|Thriller,0419724,23127,http://www.imdb.com/title/tt0419724/,1,3.5
71500,Trick 'r Treat (2007),Comedy|Horror|Thriller,0862856,23202,http://www.imdb.com/title/tt0862856/,1,2.5
71518,Whip It (2009),Comedy|Drama,1172233,22798,http://www.imdb.com/title/tt1172233/,5,3.1
71520,"Invention of Lying, The (2009)",Comedy,1058017,23082,http://www.imdb.com/title/tt1058017/,6,2.3333333333333335
71530,Surrogates (2009),Action|Sci-Fi|Thriller,0986263,19959,http://www.imdb.com/title/tt0986263/,14,3.0357142857142856
71535,Zombieland (2009),Action|Comedy|Horror,1156398,19908,http://www.imdb.com/title/tt1156398/,53,3.8773584905660377
71550,Assassination of a High School President (2008),Comedy|Drama|Mystery,1018818,18176,http://www.imdb.com/title/tt1018818/,1,1
71579,"Education, An (2009)",Drama|Romance,1174732,24684,http://www.imdb.com/title/tt1174732/,6,3.8333333333333335
71619,Coco Before Chanel (Coco avant Chanel) (2009),Drama,1035736,11156,http://www.imdb.com/title/tt1035736/,1,4
71640,Burma VJ: Reporting from a Closed Country (Burma VJ: Reporter i et lukket land) (2008),Documentary,1333634,26763,http://www.imdb.com/title/tt1333634/,1,3.5
71668,Couples Retreat (2009),Comedy|Romance,1078940,19899,http://www.imdb.com/title/tt1078940/,3,3.3333333333333335
71732,I Sell the Dead (2008),Comedy|Horror,0902290,21910,http://www.imdb.com/title/tt0902290/,2,2.5
71745,Where the Wild Things Are (2009),Adventure|Children|Drama|Fantasy|IMAX,0386117,16523,http://www.imdb.com/title/tt0386117/,12,2.6666666666666665
71810,Legionnaire (1998),Action|Adventure|Drama|War,0126388,3513,http://www.imdb.com/title/tt0126388/,1,0.5
71823,"New York, I Love You (2009)",Drama|Romance,0808399,12572,http://www.imdb.com/title/tt0808399/,4,3.5
71838,Law Abiding Citizen (2009),Drama|Thriller,1197624,22803,http://www.imdb.com/title/tt1197624/,8,3.0625
71867,"Misfortunates, The (De helaasheid der dingen) (2009)",Drama,1075110,33806,http://www.imdb.com/title/tt1075110/,1,3
71899,Mary and Max (2009),Animation|Comedy|Drama,0978762,24238,http://www.imdb.com/title/tt0978762/,10,4.2
71902,Spread (2009),Drama|Romance,1186370,19918,http://www.imdb.com/title/tt1186370/,1,3.5
71910,"Tournament, The (2009)",Action,0471041,24056,http://www.imdb.com/title/tt0471041/,1,2.5
71970,"Princess and the Pirate, The (1944)",Adventure|Comedy|Romance,0037193,30506,http://www.imdb.com/title/tt0037193/,1,4
71999,Aelita: The Queen of Mars (Aelita) (1924),Action|Adventure|Drama|Fantasy|Romance|Sci-Fi|Thriller,0014646,2973,http://www.imdb.com/title/tt0014646/,1,4.5
72011,Up in the Air (2009),Drama|Romance,1193138,22947,http://www.imdb.com/title/tt1193138/,32,3.71875
72104,Balance (1989),Animation|Drama|Mystery|Sci-Fi|Thriller,0096880,44338,http://www.imdb.com/title/tt0096880/,1,4.5
72129,Saw VI (2009),Crime|Horror|Mystery|Thriller,1233227,22804,http://www.imdb.com/title/tt1233227/,3,3.5
72142,Love Exposure (Ai No Mukidashi) (2008),Action|Comedy|Drama|Romance,1128075,28422,http://www.imdb.com/title/tt1128075/,1,5
72165,Cirque du Freak: The Vampire's Assistant (2009),Action|Adventure|Comedy|Fantasy|Horror|Thriller,0450405,24418,http://www.imdb.com/title/tt0450405/,1,2
72167,"Boondock Saints II: All Saints Day, The (2009)",Action|Crime|Drama|Thriller,1300851,22821,http://www.imdb.com/title/tt1300851/,4,3.375
72171,Black Dynamite (2009),Action|Comedy,1190536,24804,http://www.imdb.com/title/tt1190536/,2,3.5
72178,Welcome to Dongmakgol (2005),Comedy|Drama|War,0475783,14968,http://www.imdb.com/title/tt0475783/,1,4.5
72224,Gentlemen Broncos (2009),Comedy,1161418,22820,http://www.imdb.com/title/tt1161418/,2,2.25
72226,Fantastic Mr. Fox (2009),Adventure|Animation|Children|Comedy|Crime,0432283,10315,http://www.imdb.com/title/tt0432283/,18,4.083333333333333
72294,"Christmas Carol, A (2009)",Animation|Children|Drama|Fantasy|IMAX,1067106,17979,http://www.imdb.com/title/tt1067106/,2,3
72308,Battlestar Galactica: The Plan (2009),Action|Adventure|Drama|Sci-Fi,1286130,105077,http://www.imdb.com/title/tt1286130/,2,4.25
72330,"Private Lives of Pippa Lee, The (2009)",Drama,1134629,4475,http://www.imdb.com/title/tt1134629/,1,3.5
72356,Partly Cloudy (2009),Animation|Children|Comedy|Fantasy,1425244,24480,http://www.imdb.com/title/tt1425244/,4,4.375
72378,2012 (2009),Action|Drama|Sci-Fi|Thriller,1190080,14161,http://www.imdb.com/title/tt1190080/,21,2.619047619047619
72395,Precious (2009),Drama,0929632,25793,http://www.imdb.com/title/tt0929632/,3,3.5
72405,Bad Lieutenant: Port of Call New Orleans (2009),Crime|Drama,1095217,11699,http://www.imdb.com/title/tt1095217/,2,2.25
72407,"Twilight Saga: New Moon, The (2009)",Drama|Fantasy|Horror|Romance|Thriller,1259571,18239,http://www.imdb.com/title/tt1259571/,9,2.6666666666666665
72424,Derailed (2002),Action|Thriller,0298296,17774,http://www.imdb.com/title/tt0298296/,1,0.5
72479,"Messenger, The (2009)",Drama|Romance|War,0790712,28089,http://www.imdb.com/title/tt0790712/,1,3.5
72489,Ninja Assassin (2009),Action|Crime|Drama|Thriller,1186367,22832,http://www.imdb.com/title/tt1186367/,3,4.166666666666667
72554,Cell 211 (Celda 211) (2009),Action|Drama,1242422,33273,http://www.imdb.com/title/tt1242422/,1,4.5
72591,"Patriot, The (1998)",Action|Thriller,0120786,6058,http://www.imdb.com/title/tt0120786/,1,3.5
72601,Teenage Mutant Ninja Turtles: Turtles Forever (2009),Action|Adventure|Animation|Comedy|Thriller,1543920,34003,http://www.imdb.com/title/tt1543920/,1,3
72603,Merry Madagascar (2009),Animation,1526300,25472,http://www.imdb.com/title/tt1526300/,1,3
72605,Brothers (2009),Drama|Thriller|War,0765010,7445,http://www.imdb.com/title/tt0765010/,5,3.5
72624,Garage (2007),Drama,0878674,18595,http://www.imdb.com/title/tt0878674/,1,3.5
72641,"Blind Side, The  (2009)",Drama,0878804,22881,http://www.imdb.com/title/tt0878804/,31,3.6774193548387095
72692,Mickey's Once Upon a Christmas (1999),Animation|Comedy|Fantasy,0238414,15400,http://www.imdb.com/title/tt0238414/,1,5
72694,Shrink (2009),Drama,1247692,22640,http://www.imdb.com/title/tt1247692/,1,2
72696,Old Dogs (2009),Comedy,0976238,22949,http://www.imdb.com/title/tt0976238/,1,0.5
